source_id,target_id,score
H2NJ10154,H2NV04011,1
S0CO00468,H2WA06129,1
H6VA01117,H6CO01141,1
H8PA18181,H8MI08102,1
H0NH02181,H8TX07140,1
H2PA17079,H8IL13150,1
H8MI11254,H8VA02111,1
H8KS03155,H8NJ02166,1
P00009423,P00011338,1
P00010298,H8AZ06103,1
H2NV04011,H6MN02131,1
H6MN02131,H8NJ07223,1
S0CO00468,S0CO00500,1
H8NJ02166,H8IL14067,1
H2CA31125,H6MN02131,1
H8VA02111,H8MI11254,1
H2CA31125,H8ME02185,1
P00011999,H6CA20152,1
P00010793,H8AZ08083,1
S0AL00156,H2NJ10154,1
S0TX00233,S0ME00111,1
P00010298,H0NH02181,1
H8CA45130,H8NJ02166,1
H8TX23121,H0RI02139,1
H8NY15148,H8ME02185,1
H2NC11080,H2KY04121,1
P00010298,H8NH01210,1
S2WI00219,S6PA00217,1
H6IL18088,S4AK00214,1
H8IL14067,H8NJ02166,1
P00011999,H0CA27085,1
P00009621,H8TX22313,1
S0CO00468,S0AL00156,1
H0SC02061,H0FL19080,1
H6VA01117,H8VA07094,1
P00009092,H8MN05239,1
H8CO06229,H4AZ07043,1
H0GA07208,H8PA18181,1
H6OH04082,S0FL00338,1
S8MI00372,H0NY11078,1
H8SC01116,H8ME02185,1
S4MA00028,S8MN00578,1
H8CO06229,P00009423,1
H2MA09072,H4WI04183,1
H8CA25074,P00010793,1
S0GA00393,P00011833,1
H8MT01232,S0IA00176,1
H8TX32098,H2TX35011,1
S0TX00233,S6IL00151,1
H8CT05245,H8TX07140,1
H8IA03124,P00010298,1
H0TX24167,H8TX10110,1
H8TX06035,P80000722,1
H8NJ07223,S0CO00500,1
H8NY22151,H8ME02185,1
P00009423,S0CO00468,1
H4MA05084,H4PA18131,1
H6WA07458,H8CT05245,1
H8KS03155,P80000722,1
H8CA25074,S0SC00289,1
H8CA05035,P00009795,1
H0PA18097,P00010298,1
H8CA05035,S4MI00355,1
S0AL00206,H2CA08164,1
S0WV00090,P80000722,1
S0NM00058,H8OK05109,1
P00009621,H8NY11113,1
H4AZ07043,H2CA28113,1
H8GA06393,H8ME02185,1
H0LA01087,H8NJ11142,1
H8VA02111,H8NY11113,1
H8FL26039,H8MI08102,1
S0NM00074,S0NM00058,1
P80000722,H8CO02160,1
S0SC00289,H8CA25074,1
S6PA00217,H8NM02248,1
H8TX23121,S2WI00219,1
S8AZ00197,P00009910,1
S8NY00082,S6IL00151,1
S0MA00166,P00009621,1
H4NC12100,H6VA04061,1
S6PA00217,H8IL03102,1
H8CA39174,H8CA10167,1
H6FL07140,H8VA07094,1
S4CO00395,H4WA04104,1
S8NV00156,H2CA31125,1
H0CA27085,H8CA25074,1
H8FL26039,P00009290,1
H0CA08101,H8CA45130,1
H2CA43245,P00010298,1
P60007168,P00011338,1
H8IL03102,H8IA03124,1
H8NJ02166,H8MI11254,1
H8TX23121,S0IA00176,1
H0CA18068,H8AZ08083,1
P00009621,H0GA13115,1
H8NJ11142,H8CA10126,1
S0SC00289,H0SC02061,1
S6NH00091,P80000722,1
H8IA03124,H8NY22151,1
S0NH00219,H8NJ11142,1
S0NJ00191,H8FL13136,1
S0CO00286,H8CO06229,1
H8MI08102,P00009621,1
H8NY22151,H4CA12055,1
H8GA06286,S0SC00149,1
H2NV04011,H8NY19181,1
H8CO02160,S0AZ00350,1
H0NY15194,P00009092,1
P00009621,H8NE02220,1
H8IL14067,S6NH00091,1
H6TX19099,H8TX03123,1
H8MA03106,H8OR05107,1
H8WA08189,H8KS03155,1
P00010298,S4HI00136,1
H8KS03155,H8CA10126,1
H8MN05239,H8KS03155,1
H8CO06229,H8PA15229,1
H6WY00159,H6NE03115,1
H4AZ07043,S0CT00177,1
S6PA00217,H6TN09068,1
H0CA22102,P00009092,1
S8NY00082,P00009092,1
H2PA17079,H8MI11254,1
H8MI13250,P00009092,1
H8GA07201,H0NH02181,1
H8UT04053,H8NJ07223,1
P00011999,H8MI11254,1
H0OK05213,H0OK05205,1
S0AR00200,S2WI00219,1
S0NM00058,S6IL00151,1
S0NM00058,S6OH00163,1
H8ME02185,H0NC03248,1
H8IL14067,S0AZ00350,1
H8MI08102,H8TX07140,1
P00009795,S6IL00151,1
H8CA45130,S0NM00074,1
S6IL00151,P00009423,1
H0KY06104,H8UT04053,1
S6PA00217,H8GA07201,1
H8UT04053,H8NY11113,1
P00009290,H0MI03282,1
H8MI11254,S4MI00355,1
P00011999,P80000722,1
H8UT04053,H0KY06104,1
S0ME00111,S0TX00233,1
H8NY21245,S0TX00233,1
S4CO00395,S2TX00312,1
H2SC02059,H8NJ03206,1
H8MN03143,H8CO06229,1
H6NV04020,P00009621,1
H8CA10167,S0TX00233,1
S0CO00534,H0CO01136,1
H8PA15229,H8IA01094,1
H8ME02185,H2CA31125,1
H8CO03192,P00009621,1
H8GA06286,H0NC09187,1
H0CA27085,H8CA10126,1
H8NJ02166,H8CO06229,1
P00009290,P00011833,1
S8NV00156,S6PA00217,1
S8MN00578,S2WI00219,1
S0AL00156,S6NH00091,1
H8NJ11142,H6NV04020,1
P00010298,S0CO00518,1
H8TX07140,H0NH02181,1
H8IA03124,S0AL00156,1
H8CT05245,H8IA01094,1
H8TX32098,H0TX24175,1
S0TX00233,H8IL14067,1
S2KY00012,S4CO00395,1
H4CA12055,H8MI11254,1
H8IA03124,H8VA05114,1
H8MN03143,H2WA06129,1
S2TX00312,S0AL00230,1
H8CA25074,H8OK05109,1
H4MA05084,H2CA36439,1
H8CO06229,H8NJ02166,1
H6MN02131,S0AZ00350,1
H0NC02083,P00009423,1
H8NY21245,H2CA31125,1
S8NV00156,H8NJ11142,1
H8NY22151,H8TX07140,1
H8NY22151,H8NY23183,1
H8CA49058,H6CA46116,1
H2IL13120,S2KY00012,1
H2CA28113,H8CA34266,1
H8CO06229,H8VA10106,1
H8VA10106,H8FL26039,1
H8PA15229,H8KS03155,1
S6PA00217,H8UT04053,1
H8MI11254,S4MA00028,1
S0TX00233,H8VA10106,1
H8IA03124,H2NV04011,1
S4AK00214,S2TX00312,1
H0NY15160,H8FL26039,1
H2CA36439,P00009423,1
H8TX25159,H0TX24167,1
H8TX07140,H8TX10185,1
S2KY00012,S8MI00372,1
S8OR00207,S0NM00058,1
P80006117,S2WI00219,1
H8CA49108,H0CA25097,1
H8CA48035,H2PA17079,1
H4CA16049,P00011833,1
H6GA05217,S0SC00289,1
H8AZ01104,S0NM00058,1
S0TX00233,H0GA07208,1
H4WA04104,H8TX03123,1
P80006117,S6PA00217,1
P00010298,H6MN02131,1
H8KS03155,H2MN07014,1
H2GA09150,H6MI01226,1
H8VA02111,S0NH00219,1
H8CA10126,H6MN02131,1
H8PA15229,H8GA06393,1
P00010454,H2NY17071,1
H0AZ01358,H8TX23121,1
S0TX00233,S0SC00289,1
P00009183,S8OR00207,1
H6NC13129,H2NC11080,1
H8IL03102,H8IL14067,1
S6RI00221,H6GA05217,1
S8AZ00221,H8GA06286,1
S0CO00518,P00010298,1
S2TX00312,S4AK00214,1
H8CA48035,H8NY22151,1
H8MA07032,H8KS03155,1
P00010454,P00006486,1
P00009621,S0GA00393,1
H6WA07458,S2WA00189,1
P00009795,H8MI08102,1
P00012054,P00009423,1
P00011999,H8CA45130,1
S6OH00163,P00009423,1
H8GA06393,H8NY22151,1
H0NY15160,H0RI02139,1
H6MN02131,H8NJ11142,1
H8CA25074,H8IA03124,1
H8IA01094,H8CA39174,1
S4LA00107,H4WA04104,1
H8NJ07223,H2PA17079,1
H4NJ12149,H2CA36439,1
H8AZ01104,H8CA10126,1
H8NJ03206,H0IL11052,1
H6MN02131,P00010298,1
H6CA20152,P00011999,1
H6MD04209,H2SC02042,1
H0NC03172,H6CA44145,1
H4CA12055,H8CO06229,1
S0AZ00350,H8PA18181,1
H8CA48035,H8CT05245,1
P00011312,H8CA45130,1
H8TX02166,H0NC09187,1
H2NV04011,H8KS03155,1
H6MN02131,H8VA10106,1
H4MA05084,S6PA00217,1
H8TX07140,H2NV04011,1
S6PA00217,H8IA03124,1
H0NH02181,H8PA15229,1
H8CA10167,H8MN03143,1
P00009621,S0IA00176,1
S4OK00083,H8UT03238,1
H0NY15160,H8NY01155,1
H8PA18181,H8VA10106,1
S4MI00355,H0IL05096,1
H8IL14067,H6MN02131,1
H8ME02185,H8IL13150,1
S4HI00136,S2HI00106,1
H0NY15194,H8IL14174,1
S2KY00012,H2IL13120,1
H8NY15148,H8NE02220,1
H0NC02083,S0CO00500,1
P80000722,H0NC02083,1
S0NC00202,H0LA01087,1
H8NY11113,P00011999,1
H2CA31125,S8OR00207,1
H8IA03124,S0IA00176,1
H8IL14067,H8MN03143,1
H8IL14174,H8CT05245,1
S0TX00233,H0NH02181,1
S0NH00219,P00010454,1
H8IL14174,P00011999,1
S6RI00221,H0NH02181,1
H8CA25074,H2NV04011,1
H0IL11052,H2SC02059,1
S0NM00058,H8NY19058,1
P00009621,H6CA44103,1
H6MN02131,H8CA05035,1
H8IL03102,H8PA18181,1
S8OR00207,H8MN05239,1
H6CA44103,P60007168,1
H8MI11254,P80006117,1
H0GA07208,H8IA03124,1
P80000722,H8CA10126,1
S0IA00176,P00010298,1
P80006117,S6IL00151,1
H8VA07094,H2CA31125,1
H2CA36439,H6GA05217,1
H8OK05109,H2NV04011,1
S8MI00372,H0NV04023,1
H8TX22313,P00010298,1
H8PA07200,P00009423,1
H8TX10110,S6IL00292,1
H0TX28077,H8IL03102,1
P00010298,H0MI03282,1
H8PA07200,P00009621,1
P80000722,S6NH00091,1
H8NM02248,H2PA17079,1
H8MI08102,H8TX32098,1
H8SC01116,H8AZ08083,1
S8NV00156,H0LA01087,1
H8TX32098,H8NJ11142,1
H8AZ01104,P80006117,1
H4CA12055,H8NJ11142,1
P80000722,H8KS03155,1
H0NH02181,H8PA18181,1
S4MI00355,H2NY17071,1
H8PA18181,H8CA48035,1
S0NM00058,H6MN02131,1
S6IL00151,S0NH00219,1
P00010454,S8OR00207,1
H8CA39174,H8VA02111,1
S6IL00151,P80006117,1
H8TX23121,H2TX33073,1
H8NJ11142,S8NV00156,1
H8MI11254,H8NJ02166,1
H8FL26039,H8WA08189,1
H8CA05035,H0CA03078,1
H2AZ07070,H6GA05217,1
H8NJ07223,H8CA25074,1
H4MA05084,S0NH00219,1
H4WA04104,S4CO00395,1
H2CA36439,H8NM02248,1
H8WA08189,H8CA48035,1
S4VT00017,H2TX35011,1
P00009621,H4GA13034,1
P00009621,S6OR00110,1
H8TX10110,H0TX24167,1
H8CA05035,S6IL00292,1
H8CA39174,H8PA15229,1
H8AZ01104,S0AL00156,1
H8VA02111,H8CT05245,1
H8OK05109,P00010793,1
H8IA03124,H8NJ02166,1
H8CA39174,H2NY13096,1
H8IA03124,H0GA07208,1
H6GA05217,S6IL00151,1
H8SC01116,S6PA00217,1
S0AZ00350,H8FL26039,1
H2WA06129,H8VA07094,1
H8ME02185,S0SC00289,1
H8MN03143,S0CO00500,1
P00009290,H8CA05035,1
H4PA18131,H8SC01116,1
H8NY15148,H8KS03155,1
H6CA44103,P00009621,1
H6FL07140,H8KS03155,1
H8CA10126,P00011999,1
H8CA39174,H8OK05109,1
H8CA10126,P00011312,1
H8MI11254,S0TX00233,1
H6CA22125,H8ND00096,1
H8OR05107,H8MA03106,1
H8OK05109,H8PA15229,1
H8IL14174,H6MN02131,1
H8CA45130,S0SC00289,1
H8IA03124,H8IL14067,1
S4CO00395,H0IL11052,1
H8TX32098,S0AZ00350,1
H2CA31125,H8IL14067,1
H8GA06393,H8MI11254,1
H8NE02220,P00009621,1
S4HI00136,S0AZ00350,1
S0AL00156,H0CA33117,1
H8KS03155,H0RI02139,1
H8IA03124,P00009621,1
H8VA02111,H8TX32098,1
H8IL03102,S8NV00156,1
H8NY11113,P00010793,1
H4CA11081,H8AZ08083,1
H8NY25105,H8TX23121,1
H8CA10126,P00010454,1
H8IL14067,H8MI11254,1
H0NH02181,S0TX00233,1
H6CO01141,H8VA07094,1
H8CA10126,H8TX32098,1
H4CA11081,S0NM00058,1
H8MN03143,H8CA10167,1
H8NM02248,P60007168,1
H8CT05245,H8IA03124,1
H8NY22151,H8OK05109,1
H0OH05074,P00009290,1
H8ME02185,H4CA16049,1
H0NC02083,H0CA03078,1
P00010793,S0AL00156,1
H8OK05109,P80006117,1
H8IL14067,P00010298,1
H2CA36439,H6TN09068,1
H8TX23121,H2TX35011,1
H8PA18181,H8KS03155,1
S8AZ00221,S0FL00338,1
H6GA05217,H8NM02248,1
H8NY11113,H8VA07094,1
P00009795,P60007168,1
S4MA00028,H8TX07140,1
H0PA03271,H2SC02059,1
H8CA10126,H8NY15148,1
S0CO00484,S0CO00286,1
S0NM00058,S0AL00156,1
P00010298,H0CA22102,1
S8NV00156,H8MI11254,1
P00009423,H0NH02181,1
S6OH00163,H8CA05035,1
H4CA12055,H8MN03143,1
H8CA39174,H8TX23121,1
S2KY00012,H8TX21307,1
H2CA31125,H4AZ07043,1
S0TX00233,H8VA07094,1
P00009621,S2WA00189,1
H0NY15160,H8NY15148,1
P00010298,H8WA08189,1
H8MT01232,P00010298,1
H8MO09153,S4GA11285,1
H4MT01033,P00009910,1
H8NJ02166,S0TX00233,1
H8PA18181,H8GA07201,1
P00011833,H4GA13034,1
H8MI08102,H8CA10167,1
H2NC13110,S4OK00083,1
S6PA00217,H8CA05035,1
S4CO00395,S8WA00194,1
H8CA05035,S6OH00163,1
S0NM00058,H8CA10167,1
P00009621,H8MI13250,1
H8SC01116,P00011999,1
S4MA00028,H8GA07201,1
H0CA22102,S0NM00058,1
H8MN05239,P00009423,1
H0IN05201,H6IN09176,1
H2NY13096,H2NY00010,1
H6MN02131,H8IL14174,1
S6OH00163,S0NM00058,1
S8WA00194,P60007168,1
P00006213,H8IA03124,1
H4MA05084,H8SC01116,1
H8CA10167,H8NJ03206,1
H8CA25074,H0CA08101,1
P00011833,P00010793,1
P00009621,H6WA07458,1
H0CA08101,H8PA06087,1
H6MD04209,S0SC00289,1
S4NC00162,P80001571,1
H8VA10106,S6VA00093,1
S8MI00372,H8NM02156,1
H8CA10167,H8IL03102,1
H8NJ11142,H8PA15229,1
H8NJ11142,P00009423,1
H8PA10147,P00010793,1
P00010298,H8NJ11142,1
H8TX23121,H8TX22313,1
H8IL14174,H8WA08189,1
H8GA07201,H2CA31125,1
H2GA09150,S4CO00395,1
H2NY06116,S4CO00395,1
H8OR05107,S0TX00233,1
H4CA11081,H8CA05035,1
H0MO06073,S2NE00094,1
H8UT04053,S4SC00240,1
H8AZ08083,P00010793,1
H0LA01087,H6NC13129,1
H4CA16049,H8TX23121,1
H8IA03124,P80006117,1
S0SC00149,H6FL18097,1
H4CA12055,P80000722,1
H8SC01116,H8FL26039,1
P00009423,S0AL00156,1
H8NC10097,P60007168,1
P00010793,H8CA25074,1
H8WA08189,H8MI08102,1
H8MI11254,H2PA17079,1
H2CA28113,H8NM02248,1
H8CT05245,H8CA45130,1
S4AR00103,S2TX00312,1
H4WA05077,H8MA03106,1
S4SC00240,H8UT04053,1
H8CO06229,S0IA00176,1
H8PA18181,S6PA00217,1
H6NV04020,H8OK05109,1
H8NY21245,H8GA07201,1
H8FL26039,P80000722,1
H8KS03155,P00010454,1
S2CT00132,S0ME00111,1
H8IL03102,H8ME02185,1
H8IL14174,H8NJ07223,1
H0GA07208,H8MN03143,1
P00011999,H8SC01116,1
H8CO06229,H6FL07140,1
H4NY11138,H8PA06087,1
H8VA07094,H4AZ07043,1
H8UT04053,H4PA18131,1
H4MA05084,H2CA28113,1
P60007168,H8MN05239,1
H8MT01232,P00009621,1
H6WI08155,H0NY29054,1
H2NJ10154,S0AL00156,1
S6PA00217,H8NY21245,1
P00009092,H8NE02220,1
H8NY19181,H8CA10167,1
H8CA10126,H8UT04053,1
H0MO06073,H6NC04037,1
P80006117,H8CO02160,1
P60007168,H8NY22151,1
H6NV04020,H8AZ08083,1
H8MI11254,H6IL08147,1
H8TX23121,H0AZ01358,1
S4MA00028,H8TX23121,1
H8IL14174,S0NH00219,1
H8CA10167,H0CA27085,1
H8TX23121,H8IL03102,1
P00009621,P00010520,1
S0IA00176,P00009621,1
H8CA05035,H2CA36439,1
P00009423,H8NJ03206,1
H8PA15229,H8PA04116,1
H8CA20059,H6FL18097,1
H8NM02248,H4PA18131,1
S0CO00468,P00010520,1
H8CA10167,H2NV04011,1
H6CO01141,H6VA01117,1
H8IL03102,H8MI11254,1
H8ME02185,H8OR05107,1
H8MI09118,H0MI06152,1
H8PA18181,H8NJ07223,1
H0PA03271,S4CO00395,1
H8NY24090,H8NY27176,1
H8VA02111,H8PA18181,1
P00009621,H2CA36439,1
S0TX00233,H8NY21245,1
P60007168,H8NC10097,1
P00009092,H8CA05035,1
P00009092,S0TX00233,1
H8VA07094,P00010298,1
S4PA00121,H4WA04104,1
H6FL07140,S0NH00219,1
H0RI02139,H6FL07140,1
P80006117,H8OK05109,1
P80001571,S4NC00162,1
H8MI11254,H8TX32098,1
H8IL14174,S8OR00207,1
H2CA28113,H4PA18131,1
H0CA27085,P00009092,1
P00009423,S8NY00082,1
H0GA13115,P00011833,1
H0GA09030,S4IA00129,1
H8PA04116,P80000722,1
H0FL20120,H8PA07135,1
P00009423,S6IL00151,1
S0NM00058,S4MI00355,1
H8NY19181,H8NY11113,1
H0IA02156,H0NH02181,1
H8IA01094,H8SC01116,1
H8NE02220,H8NY15148,1
H8NJ11142,P00010298,1
S4NC00162,H6CA22125,1
H8NY15148,H8MA07032,1
S6PA00217,H8VA07094,1
H8CA25074,H8NJ03206,1
S0NH00219,H8GA06393,1
H6WA07458,H8MI11254,1
P00010454,S0NH00219,1
S0IA00176,H8PA07200,1
H2PA17079,H8CA45130,1
S0AZ00350,H4AZ07043,1
S4MI00355,S6IL00292,1
S8NV00156,H8CO06229,1
H8MA07032,S0AZ00350,1
H6MN02131,P00010454,1
S4OK00083,H2UT02324,1
H0WI07051,H8UT04053,1
H8CT05245,H6VA01117,1
H8VA02111,P00010298,1
H8PA06087,H0CA08101,1
H6MN02131,H8IL13150,1
S4IA00129,H6MI01226,1
H8NY24090,H8NY22151,1
P00009183,P00011833,1
H8AZ01104,H2CA36439,1
P00009621,H8OK05109,1
S8MI00372,H8TX02166,1
P00009092,H8VA07094,1
H8PA15229,H6NV04020,1
H6FL09070,H0NC09187,1
P00009621,H8PA07200,1
H6NE03115,H0GA09030,1
H2NV04011,H8NJ03206,1
H6IL08147,H6WA07458,1
H8PA15229,P00010298,1
H8NM02156,H0LA01087,1
H8PA15229,H0GA07208,1
S4MA00028,H8VA10106,1
S0SC00289,H8ME02185,1
H8CA45130,H8SC01116,1
H0RI01073,H2NV04011,1
H8TX24111,P00009423,1
H8NJ02166,H8CA45130,1
P80000722,H2IL02172,1
H6MN02131,H0GA07208,1
S0CO00500,P00011312,1
H8TX07140,H8OK05109,1
H8CA10126,H6GA05217,1
P00009621,S2HI00106,1
H8MI11254,S8NV00156,1
P00009621,S0DE00092,1
H6WI03099,H8KS03155,1
P00011999,H8CA25074,1
H4PA18131,H8NM02248,1
H8GA07201,H8MI11254,1
H8KS03155,S2WI00219,1
H8PA18181,H8CA25074,1
P80001571,H0CA25097,1
P00009621,H0NM03110,1
H0CA27085,P00011999,1
H4WA04104,H0GA09030,1
H6VA01117,S0NH00219,1
H0CA03078,H8CA45130,1
H2PA17079,H8NJ03206,1
S4CO00395,H8NY20056,1
H8CT05245,H8WA08189,1
H8CA45130,H8CA09060,1
P00010454,H2TX35011,1
H8CO06229,H2TX35011,1
H6VA01117,H6FL07140,1
H8NJ02166,H8PA15229,1
S4MA00028,P00010298,1
H2KY04121,H4AZ06045,1
H0LA01087,S0AL00230,1
H8WA08189,H8NM02248,1
H0CA03078,H0NC02083,1
H8IL14174,H8MN05239,1
S0CT00177,H6GA05217,1
H8MI08102,P00010454,1
S8MN00578,S0SC00289,1
S0KS00208,P80001571,1
S6OH00163,S2WI00219,1
S8OR00207,S0CO00286,1
H8NJ07223,H8WA08189,1
S6RI00221,S6RI00163,1
H6MN02131,S6OH00163,1
H6NV04020,H8VA02111,1
H8ME02185,S8TN00311,1
P00009621,H0GA07208,1
H6VA01117,H8CT05245,1
S0TX00233,H0CA22102,1
H8FL26039,H2CA31125,1
H2SC02059,H0IL11052,1
H8MI13250,H0CA22102,1
H2CA31125,H8MN03143,1
H8SC01116,S0AZ00350,1
S2CT00132,H0CT03072,1
H0CA03078,H8AZ08083,1
H8NH01210,H8TX07140,1
S0SC00289,S8MN00578,1
H8CO06229,H8IL03102,1
P80000722,H8CO06229,1
H8CT05245,H6NV04020,1
P00010298,H8IA03124,1
H8TX32098,H0TX02080,1
S4MA00028,H8AZ01104,1
H8CA10167,H8NY15148,1
H0GA07208,H8VA07094,1
H6WA07458,H0CA27085,1
H0NC09187,S0FL00338,1
H6MN02131,H4PA13199,1
H4PA18131,H2CA36439,1
H8CA10167,H8WA08189,1
P00009910,S8AZ00197,1
H8VA10106,H8IA03124,1
H8IA03124,H8VA02111,1
H8IL03102,H8PA15229,1
S4AK00214,S4PA00121,1
H8NJ11142,H8TX32098,1
S0AZ00350,H0SC02061,1
P00011833,P00011999,1
H8IL14174,H2PA17079,1
H8NY01155,H0NY15160,1
H6MN02131,H8CA10126,1
H0CA22102,H8NY15148,1
H8GA07201,S8NV00156,1
H4AZ06045,H8TX21307,1
S0AZ00350,H6MN02131,1
H8NY11113,P80006117,1
H0CA10149,H8AZ08083,1
H8ME02185,P60007168,1
H0RI02139,H4PA13199,1
S4MI00355,S0AL00156,1
H8IL13150,H8IL03102,1
H4NY24073,H8MN03143,1
H8AZ08083,P00010298,1
H8MI11254,H8GA07201,1
H8CA50098,S8AZ00197,1
H8MA07032,H8CA25074,1
H8NJ07223,S0ME00111,1
H0OH05074,S6OH00163,1
S8NV00156,H8IL03102,1
H8IA03124,H8IL03102,1
H2CA08164,H4WA04104,1
S8MN00578,S4MI00355,1
S6VA00093,H6WI08155,1
S0NH00219,S6OH00163,1
H6TN09068,H8UT04053,1
H2NC11080,S0SC00149,1
H2SC02042,P00011999,1
S0AZ00350,H8NY15148,1
P00009092,P00009183,1
H8CA45130,H8PA15229,1
H8WA08189,H2NV04011,1
H8TX23121,H0TX24167,1
H8NM02248,H8PA15229,1
S4MI00355,S8MN00578,1
H8CO06229,H8CO02160,1
S8NV00156,H8TX07140,1
H8PA18181,H8IL14174,1
S6IL00151,P00009795,1
H6WI03099,H8PA06087,1
H8SC01116,H4PA18131,1
H8NM02156,H6OH04082,1
H6GA05217,P00010298,1
H8MA07032,H8NY15148,1
S8OR00207,S0SC00289,1
H0SC02061,S0SC00289,1
P80006117,H8NJ11142,1
H6TX19099,H4WA04104,1
H8GA07201,H8IL03102,1
H8CA25074,P00011833,1
H8NJ11142,H6FL07140,1
H8NY15148,S0AZ00350,1
H8CA25074,H8MI11254,1
H4WA04104,H0NY29054,1
S6PA00217,H8MN03143,1
H8VA02111,P00010793,1
H8NY15148,H8MN03143,1
H8TX23121,H8CA39174,1
H0GA07208,S4MA00028,1
P00010298,H8PA15229,1
H8NY15148,H0CA27085,1
H8VA10106,H8TX23121,1
H6CO01141,H8CO06229,1
H8VA07094,P00009092,1
P00009795,H8IA03124,1
H8PA15229,H2CA31125,1
H4TX19136,H6NE03115,1
H8VA02111,H8CA39174,1
H8CT05245,H8OK05109,1
H8TX23121,H0TX24175,1
H6NV04020,H8NY22151,1
H2MN07014,H8KS03155,1
H8NY24090,H8NY21245,1
P80000722,H2CA36439,1
S0AZ00350,H8TX32098,1
H8CA25074,P00011999,1
P00010793,P00011999,1
S6NH00091,H8NH01210,1
H6TN09068,H2CA36439,1
S8WA00194,S2WA00189,1
S0TX00233,H8IL03102,1
P00010298,P00011338,1
P00010298,S0CO00500,1
H8UT04053,H2CA28113,1
H6MN02131,H8IL14067,1
S4MA00028,H8NY21245,1
H8NY11113,H8SC01116,1
P00010793,H2TX35011,1
H4CA11081,S0ME00111,1
H0OH05074,P00009795,1
H8CA45130,H0NC02083,1
H6FL13205,P00009423,1
H8MN03143,H8PA18181,1
H6FL18097,S2KY00012,1
H8WA08189,H8OK05109,1
H8TX32098,H8NY22151,1
H8GA07201,H0GA07208,1
H8NY22151,H8NJ03206,1
H0NY15160,H6MN02131,1
H0RI01073,H8TX23121,1
H0LA01087,S2TX00106,1
H0CA27085,H8NY15148,1
H0LA01087,H6FL18097,1
S0NC00202,S8NV00156,1
P00009795,H8CA05035,1
H6FL04105,S2TX00106,1
P00009621,H0TX24167,1
H8CA10167,P00009621,1
S0TX00233,P00010298,1
H8FL26039,H2PA17079,1
H2CA08164,S0AL00206,1
H0MI02094,H6LA04138,1
H8CO06229,H0NH02181,1
S0NH00219,S4MA00028,1
H0TX24167,H8TX25159,1
H8TX25159,S0CO00468,1
S2TX00312,S2KY00012,1
H8OR05107,H8ME02185,1
H8PA06087,S4MI00355,1
H0NH02181,S0AZ00350,1
H8AZ06103,P00009092,1
H4CA12055,H6IL08147,1
H8VA10106,S4MA00028,1
H4TX19136,H4MI04126,1
S6PA00217,H2CA28113,1
H8CA05035,H8NJ03206,1
S6IL00151,S8NY00082,1
H8IL14174,H8NJ11142,1
H8NY22151,H8NJ11142,1
P80006117,S0NH00219,1
H8TX23121,H0CA22102,1
H8CT05245,H8CA10167,1
P00006486,P00010454,1
H6OH04082,S0NM00066,1
S0NH00219,H8ME02185,1
H2NY00010,H8CA39174,1
H8NJ11142,H6MN02131,1
P80000722,H8IA01094,1
P00009423,H8TX22313,1
H6MI04113,S4NC00162,1
S0SC00289,H8CO06229,1
S0AL00263,S8MI00372,1
H6WY00159,S4IA00129,1
H2NV04011,H4NJ12149,1
P00009092,H8ME02185,1
P00010793,H8CA10167,1
H2TX33073,H8TX23121,1
P00011338,P00009423,1
H8CA39240,H2NY06116,1
H8NJ11142,S6NH00091,1
S0DE00092,P00009621,1
H8GA06393,H0CA22102,1
H8PA18181,H8NJ02166,1
H0NY15160,H4PA13199,1
H6WA07458,H6CO01141,1
S0TN00144,H0NY11078,1
H8PA18181,H8MN03143,1
P00009183,H8CT05245,1
H8KS03155,H2NV04011,1
S0AL00156,H8TX32098,1
H8IA03124,S4MA00028,1
H2NV04011,H8TX23121,1
H2NV04011,H2PA17079,1
S8MI00281,H2CA36439,1
S2WA00189,P00010454,1
H4AZ07043,H8VA07094,1
H8CA20059,S2KY00012,1
H8KS03155,H8MI13250,1
H8TX23121,S4MA00028,1
H8UT04053,H4MA05084,1
H8CO02160,S6NH00091,1
S4AR00103,S2MT00096,1
H8GA06286,H4WA04104,1
H8PA18181,H8OK05109,1
H2MN07014,H8TX07140,1
H0LA01087,S4IA00129,1
H2TX35011,H8TX32098,1
H0NH02181,H8IL14067,1
H8IA03124,S8NV00156,1
S6NH00091,H8CA48035,1
S8NV00156,S6IL00151,1
H8MN03143,H0NH02181,1
H8CA10167,P00010454,1
S0CO00468,H0AZ01358,1
H8NE02220,H6WA07458,1
S8AZ00221,H2GA09150,1
H8CT05245,H8PA18181,1
H6MN02131,H8NY21245,1
H8NJ02166,H8NY22151,1
H8MI08102,P60007168,1
H8SC01116,H2CA28113,1
H0WA03161,H4WI04183,1
H2NV04011,H8CA48035,1
H8PA07200,H8OK05109,1
H8TX07140,H8CT05245,1
P80006117,H8NM02248,1
H2MN07014,H8ME02185,1
H0KY06104,S4AK00214,1
H8ME02185,H8CA10126,1
H2NC11080,S4AK00214,1
H8SC01116,H8IA01094,1
P00010793,H8OK05109,1
H8NJ03206,H8SC01116,1
H2NV04011,S0SC00289,1
H2MN07014,H8NH01210,1
S4MA00028,H2CA31125,1
S0CT00177,S0NM00058,1
S8OR00207,H4MA03022,1
S6PA00217,H4PA18131,1
H8MI11254,H8ME02185,1
S0ME00111,H0IL05096,1
